RENTAL_ZONE_HAL_ID,RENTAL_ZONE_HAL_SRC,NAME,CODE,TYPE,CITY,COUNTRY,LATITUDE,LONGITUDE,POI_AIRPORT_X,POI_LONG_DISTANCE_TRAINS_X,POI_SUBURBAN_TRAINS_X,POI_UNDERGROUND_X,ACTIVE_X,COMPANY,COMPANY_GROUP
244943,Standort,Gro├¤e Rainstra├¤e/Ottenser Hauptstra├¤e,2127,normal,Hamburg,Deutschland,"9,930344000000000","53,552339000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
244944,Standort,Hohenzollernring/Friedensallee,2129,normal,Hamburg,Deutschland,"9,918508000000000","53,556710000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
244945,Standort,Friedensallee/Hegarstra├¤e ( S Bahn Bahrenfeld ) ,2090,normal,Hamburg,Deutschland,"9,908946000000000","53,560260000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
244946,Standort,D├╝rerstra├¤e/Beslerplatz- S Bahn Othmarschen,2085,normal,Hamburg,Deutschland,"9,887159000000000","53,560395000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
244979,Standort,Frankfurter Stra├¤e / Schwanallee,3000045,normal,Marburg,Deutschland,"8,762176000000000","50,798920000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
244983,Standort,Ginseldorfer Weg / F├Črsterweg,3000090,normal,Marburg,Deutschland,"8,775088000000000","50,827830000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
245203,Standort,Alsterdorfer Stra├¤e/Fuhlsb├╝ttler Stra├¤e,2397,normal,Hamburg,Deutschland,"10,032000000000000","53,620000000000000",Nein,Nein,Ja,Nein,Ja,StadtRAD Hamburg,Call a Bike
245204,Standort,Fuhlsb├╝ttler Stra├¤e/Hartzloh,2391,normal,Hamburg,Deutschland,"10,041000000000000","53,601000000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
245414,Standort,Lindner Hotel Main Plaza,6059400010,normal,Frankfurt am Main,Deutschland,"8,695820000000000","50,106335000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
245434,Standort,Ei├¤endorfer Pferdeweg/ Asklepios-Klinik Harburg,2821,normal,Hamburg,Deutschland,"9,951000000000000","53,459000000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
245447,Standort,Klosterplatz,7650092,normal,Baden-Baden,Deutschland,"8,255555500000000","48,746376230000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
245452,Standort,Versmannstra├¤e/Am Hannoverschen Bahnhof,2677,normal,Hamburg,Deutschland,"10,006168000000000","53,540782000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
245488,Standort,Merck S├╝dtor,6420255,normal,Darmstadt,Deutschland,"8,654331000000000","49,894012000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
245489,Standort,Merck Parkplatz Nordmitte,6420265,normal,Darmstadt,Deutschland,"8,648529000000000","49,902032000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
245490,Standort,Heidelberger Stra├¤e 49,6420185,normal,Darmstadt,Deutschland,"8,646940000000000","49,862313000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
246251,Standort,Darmstadtium,6420210,normal,Darmstadt,Deutschland,"8,656686000000000","49,874005000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
247483,Standort,Paul-Ehrlich-Stra├¤e/Asklepios Klinik Altona,2075,normal,Hamburg,Deutschland,"9,900752000000000","53,554433000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
247491,Standort,Lyoner Str. / Herriotstr.,6052800011,normal,Frankfurt am Main,Deutschland,"8,628160000000000","50,082170000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
247511,Standort,Kaiserlei Ausgang Br├╝sseler Platz,6306700015,normal,Frankfurt am Main,Deutschland,"8,736539000000000","50,105198000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
247515,Standort,Kaiserlei Ausgang Berliner Stra├¤e,6306700016,normal,Frankfurt am Main,Deutschland,"8,740872000000000","50,105227000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
247592,Standort,GRIMMWELT,113,normal,Kassel,Deutschland,"9,489875000000000","51,309353000000000",Nein,Nein,Nein,Nein,Ja,Konrad,Call a Bike
247816,Standort,B├╝rgerhaus Cappel / August-Bebel-Platz ,3000083,normal,Marburg,Deutschland,"8,767863000000000","50,778387000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
247846,Standort,Niendorf Markt/Tibarg,2030,normal,Hamburg,Deutschland,"9,951311300000000","53,619072200000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
247847,Standort,Nordalbinger Weg/Paul-Sorge-Stra├¤e,2035,normal,Hamburg,Deutschland,"9,950095500000000","53,640835200000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
247851,Standort,Langenhorn Markt/Tangstedter Landstra├¤e,2399,normal,Hamburg,Deutschland,"10,016366300000000","53,648757200000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
247852,Standort,Weidestra├¤e /Johannes-Prassek-Park,2362,normal,Hamburg,Deutschland,"10,025847900000000","53,580808700000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
247930,Standort,B├╝rgerhaus Wehrda / Huteweg,3000095,normal,Marburg,Deutschland,"8,757157000000000","50,836229000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
247935,Standort,An den Siecheng├żrten / Alter Kirchhainer Weg,3000018,normal,Marburg,Deutschland,"8,782714000000000","50,805795000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
248511,Standort,Habichtstra├¤e/Steilshooper Stra├¤e,2353,normal,Hamburg,Deutschland,"10,050639700000000","53,593726000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
249808,Standort,M├Čvenpick Hotel,6032700004,normal,Frankfurt am Main,Deutschland,"8,651029000000000","50,109921000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
249810,Standort,DB Fernverkehr ,6593300001,normal,Frankfurt am Main,Deutschland,"8,621186000000000","50,092569000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250311,Standort,Platz der Republik,6032900005,normal,Frankfurt am Main,Deutschland,"8,661190000000000","50,109555000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250321,Standort,Fran├¦ois-Mitterrand-Platz,6032900006,normal,Frankfurt am Main,Deutschland,"8,665151000000000","50,110749000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250323,Standort,Weserstra├¤e,6032900007,normal,Frankfurt am Main,Deutschland,"8,670815000000000","50,107325000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250324,Standort,Wiesenh├╝ttenplatz,6032900008,normal,Frankfurt am Main,Deutschland,"8,666950000000000","50,104961000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250325,Standort,Gr├╝neburgweg / Leerbachstra├¤e,6032200001,normal,Frankfurt am Main,Deutschland,"8,672356000000000","50,121072000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250326,Standort,Berger Stra├¤e / Hermesweg,6031600001,normal,Frankfurt am Main,Deutschland,"8,692223000000000","50,118570000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250334,Standort,Hanauer Landstra├¤e 287,6031400005,normal,Frankfurt am Main,Deutschland,"8,725688000000000","50,116188000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250335,Standort,Eckenheimer Landstra├¤e / Holzhausenstra├¤e,6031800005,normal,Frankfurt am Main,Deutschland,"8,684428000000000","50,128298000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250337,Standort,Martin-Els├żsser-Platz,6031400003,normal,Frankfurt am Main,Deutschland,"8,696855000000000","50,109006000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250338,Standort,Frankenallee/Rebst├Čcker Stra├¤e,6032600006,normal,Frankfurt am Main,Deutschland,"8,626494000000000","50,102899000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250339,Standort,Am R├Čmerhof / Europa-Allee,6048600005,normal,Frankfurt am Main,Deutschland,"8,622350000000000","50,108003000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250340,Standort,Hugo-Kirchberg-Stra├¤e/Tesa,2950,normal,Hamburg,Deutschland,"9,985280000000000","53,654290000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
250341,Standort,Rebstockbad,6048600006,normal,Frankfurt am Main,Deutschland,"8,618666000000000","50,113036000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250342,Standort,Mainzer Landstra├¤e / R├╝sselsheimer Stra├¤e,6032600007,normal,Frankfurt am Main,Deutschland,"8,620851000000000","50,100873000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250346,Standort,Stadtb├╝cherei Griesheim,6593300003,normal,Frankfurt am Main,Deutschland,"8,607427000000000","50,095134000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250348,Standort,S-Bahn Station Griesheim S├╝dseite,6593300004,normal,Frankfurt am Main,Deutschland,"8,607354000000000","50,093988000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250349,Standort,Griesheimer Stadtweg / Sch├Čffenstra├¤e,6593300005,normal,Frankfurt am Main,Deutschland,"8,615251000000000","50,091333000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250370,Standort,Geschwister-Scholl-Stra├¤e / Kollwitzstra├¤e ,6048800002,normal,Frankfurt am Main,Deutschland,"8,609607000000000","50,135637000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250372,Standort,U-Bahn Station Praunheim Heerstra├¤e,6048800003,normal,Frankfurt am Main,Deutschland,"8,607478000000000","50,144871000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250374,Standort,Damaschkeanger / Heerstra├¤e ,6048800004,normal,Frankfurt am Main,Deutschland,"8,618614000000000","50,149070000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250377,Standort,In der Au / Westerbachstra├¤e ,6048900002,normal,Frankfurt am Main,Deutschland,"8,599254000000000","50,122375000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250380,Standort,Melanchthonplatz,6059900001,normal,Frankfurt am Main,Deutschland,"8,727924000000000","50,098068000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250383,Standort,Balduinstra├¤e,6059900002,normal,Frankfurt am Main,Deutschland,"8,715439000000000","50,097691000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250385,Standort,Gem├╝ndener Stra├¤e / Miltenberger Stra├¤e,6059900003,normal,Frankfurt am Main,Deutschland,"8,699512000000000","50,095892000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250387,Standort,Cronstettenstra├¤e / Klettenbergstra├¤e,6032200002,normal,Frankfurt am Main,Deutschland,"8,679296000000000","50,129622000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250396,Standort,Glauburgstra├¤e / Weberstra├¤e,6031800007,normal,Frankfurt am Main,Deutschland,"8,686550000000000","50,126627000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250397,Standort,Grafenstra├¤e / Reinhardstra├¤e,6043300001,normal,Frankfurt am Main,Deutschland,"8,670011000000000","50,150584000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250402,Standort,Am Hochwehr / H├╝gelstra├¤e,6043100001,normal,Frankfurt am Main,Deutschland,"8,653403000000000","50,143897000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250408,Standort,R├Čmerberg,6031100003,normal,Frankfurt am Main,Deutschland,"8,682143000000000","50,110872000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250409,Standort,Alt-Fechenheim / Burglehen,6038600001,normal,Frankfurt am Main,Deutschland,"8,771767000000000","50,121849000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250411,Standort,Gr├╝ndenseestra├¤e / Konstanzer Stra├¤e,6038600002,normal,Frankfurt am Main,Deutschland,"8,767001000000000","50,120961000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250415,Standort,Rheinlandstra├¤e / Schwanheimer Bahnstra├¤e,6052900001,normal,Frankfurt am Main,Deutschland,"8,581073000000000","50,082435000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250540,Standort,Geisenheimer Stra├¤e,6052900002,normal,Frankfurt am Main,Deutschland,"8,569132000000000","50,085107000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250542,Standort,Geisenheimer Stra├¤e / Mauritiusstra├¤e,6052900003,normal,Frankfurt am Main,Deutschland,"8,576125000000000","50,089129000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250543,Standort,Rheinlandstra├¤e / Henriette-F├╝rth-Stra├¤e,6052900004,normal,Frankfurt am Main,Deutschland,"8,589461000000000","50,085557000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250545,Standort,Am Waldgraben / Am Wildpfad,6052900005,normal,Frankfurt am Main,Deutschland,"8,606505000000000","50,078619000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250548,Standort,Schweizer Stra├¤e / Oppenheimer Landstra├¤e,6059400004,normal,Frankfurt am Main,Deutschland,"8,680907000000000","50,101613000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250596,Standort,Emmerich-Josef-Stra├¤e / Zuckschwerdtstra├¤e,6592900001,normal,Frankfurt am Main,Deutschland,"8,551853000000000","50,102924000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250600,Standort,Bahnhof H├Čchst Nordseite / Adelonstra├¤e,6592900002,normal,Frankfurt am Main,Deutschland,"8,541965000000000","50,103462000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250605,Standort,K├Čnigsteiner Stra├¤e / Sieringstra├¤e,6592900003,normal,Frankfurt am Main,Deutschland,"8,540303000000000","50,109189000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250606,Standort,Liederbacher Stra├¤e / Hermann-Waibel-Allee,6592900004,normal,Frankfurt am Main,Deutschland,"8,535668000000000","50,107475000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250611,Standort,U-Bahn Station Heddernheim,6043900002,normal,Frankfurt am Main,Deutschland,"8,650036000000000","50,160944000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250614,Standort,Eschersheimer Freibad / Im Uhrig,6043300002,normal,Frankfurt am Main,Deutschland,"8,655041000000000","50,163477000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250615,Standort,Anne-Frank-Stra├¤e,6043300003,normal,Frankfurt am Main,Deutschland,"8,661486000000000","50,160596000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250618,Standort,U-Bahn Station Zeilweg,6043900003,normal,Frankfurt am Main,Deutschland,"8,642948000000000","50,164516000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250620,Standort,Elbinger Stra├¤e / Trakehner Stra├¤e,6048700002,normal,Frankfurt am Main,Deutschland,"8,626603000000000","50,126070000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250622,Standort,Lurgiallee / Sebastian-Kneipp-Stra├¤e,6043900004,normal,Frankfurt am Main,Deutschland,"8,640933000000000","50,169719000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250624,Standort,Emil-Sulzbach Stra├¤e / Robert-Mayer Stra├¤e,6048600007,normal,Frankfurt am Main,Deutschland,"8,649234000000000","50,116819000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250656,Standort,Franz-R├╝cker-Allee / Hedwig-Dransfeld-Stra├¤e,6048700003,normal,Frankfurt am Main,Deutschland,"8,646423000000000","50,128599000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250658,Standort,Kettenhofweg / Corneliusstra├¤e,6032500002,normal,Frankfurt am Main,Deutschland,"8,659476000000000","50,116283000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250659,Standort,G├╝nthersburgallee / Rothschildallee,6038900001,normal,Frankfurt am Main,Deutschland,"8,698197000000000","50,126554000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250661,Standort,Hallgartenstra├¤e / Hartmann-Ibach-Stra├¤e,6038900002,normal,Frankfurt am Main,Deutschland,"8,699603000000000","50,130874000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250664,Standort,Gr├╝ne Stra├¤e / Hanauer Landstra├¤e,6031600002,normal,Frankfurt am Main,Deutschland,"8,696352000000000","50,113656000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250668,Standort,Burnitzstra├¤e,6059600001,normal,Frankfurt am Main,Deutschland,"8,677679000000000","50,097435000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250669,Standort,Affentorplatz,6059400006,normal,Frankfurt am Main,Deutschland,"8,690196000000000","50,104356000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250670,Standort,S-Bahn Station Lokalbahnhof / Siemensstra├¤e,6059400007,normal,Frankfurt am Main,Deutschland,"8,695180000000000","50,102755000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250672,Standort,Berger Stra├¤e / Rendeler Stra├¤e,6038500001,normal,Frankfurt am Main,Deutschland,"8,709802000000000","50,127724000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250675,Standort,Ernst-May-Platz,6038500002,normal,Frankfurt am Main,Deutschland,"8,716830000000000","50,126415000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250676,Standort,Alt-Fechenheim / Lappengasse,6038600004,normal,Frankfurt am Main,Deutschland,"8,768952000000000","50,125173000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250677,Standort,Bodenseestra├¤e / Am R├╝tschlehen,6038600005,normal,Frankfurt am Main,Deutschland,"8,762728000000000","50,124107000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250678,Standort,Dieburger Stra├¤e,6038600006,normal,Frankfurt am Main,Deutschland,"8,766709000000000","50,115133000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250680,Standort,Vilbeler Landstra├¤e / Hanauer Landstra├¤e,6038600007,normal,Frankfurt am Main,Deutschland,"8,766697000000000","50,133324000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250681,Standort,Hanauer Landstra├¤e / Cassellastra├¤e,6038600008,normal,Frankfurt am Main,Deutschland,"8,759806000000000","50,129883000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250682,Standort,Hanauer Landstra├¤e / Haltestelle Hugo-Junkers-Str.,6038600009,normal,Frankfurt am Main,Deutschland,"8,754048000000000","50,127973000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250692,Standort,Stichlingstra├¤e / Speicherstra├¤e,6032700005,normal,Frankfurt am Main,Deutschland,"8,658337000000000","50,099473000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250694,Standort,Markgrafenstra├¤e / Leipziger Stra├¤e,6048700004,normal,Frankfurt am Main,Deutschland,"8,645447000000000","50,122944000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250917,Standort,Alfred-Brehm-Platz / Zoo Frankfurt,6031600003,normal,Frankfurt am Main,Deutschland,"8,698468000000000","50,115542000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250919,Standort,Palmengartenstra├¤e,6032500003,normal,Frankfurt am Main,Deutschland,"8,656690000000000","50,120484000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250920,Standort,Gr├żfstra├¤e / Falkstra├¤e,6048700005,normal,Frankfurt am Main,Deutschland,"8,650992000000000","50,121787000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250921,Standort,Krifteler Stra├¤e / Lahnstra├¤e,6032600008,normal,Frankfurt am Main,Deutschland,"8,633584000000000","50,100800000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250931,Standort,Albert-Blank-Stra├¤e / Stra├¤e zur Internationalen S,6593100001,normal,Frankfurt am Main,Deutschland,"8,507460000000000","50,084147000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250934,Standort,Richard-Weidlich-Platz,6593100002,normal,Frankfurt am Main,Deutschland,"8,511626000000000","50,087738000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250935,Standort,Sindlinger Bahnstra├¤e / Farbenstra├¤e,6593100003,normal,Frankfurt am Main,Deutschland,"8,517177000000000","50,080691000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250937,Standort,Eytelweinstra├¤e / Hanauer Landstra├¤e,6031400004,normal,Frankfurt am Main,Deutschland,"8,707571000000000","50,111204000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250938,Standort,Ackermannstra├¤e / Cordierstra├¤e,6032600009,normal,Frankfurt am Main,Deutschland,"8,625304000000000","50,100847000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250939,Standort,Ackermannstra├¤e / Kleyerstra├¤e,6032600010,normal,Frankfurt am Main,Deutschland,"8,627853000000000","50,096274000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250940,Standort,Am Leonhardsbrunn / Frauenlobstra├¤e,6048700006,normal,Frankfurt am Main,Deutschland,"8,654021000000000","50,128244000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
251476,Standort,Georg-Wilhelm-Stra├¤e/Mankiewicz,2720,normal,Hamburg,Deutschland,"9,990000000000000","53,494000000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
251531,Standort,Alsfelder Stra├¤e / Friedberger Stra├¤e,6420263,normal,Darmstadt,Deutschland,"8,656863000000000","49,886864000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
251532,Standort,Friedrich-Ebert-Platz,6420235,normal,Darmstadt,Deutschland,"8,655665000000000","49,882209000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
251533,Standort,Heinrichstra├¤e / Karlstra├¤e,6420175,normal,Darmstadt,Deutschland,"8,656132000000000","49,866156000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252139,Standort,Hansaallee / Platenstra├¤e,6032000001,normal,Frankfurt am Main,Deutschland,"8,667430000000000","50,136464000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252289,Standort,Peter-Bied-Stra├¤e / Heimchenweg,6592900005,normal,Frankfurt am Main,Deutschland,"8,534744000000000","50,103988000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252291,Standort,S-Bahn Station Farbwerke,6592900006,normal,Frankfurt am Main,Deutschland,"8,527893000000000","50,097936000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252292,Standort,Bornheimer Landstra├¤e / B├żckerweg,6031600004,normal,Frankfurt am Main,Deutschland,"8,692206000000000","50,122982000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252293,Standort,Alt-Sossenheim / Westerwaldstra├¤e,6593600001,normal,Frankfurt am Main,Deutschland,"8,568611000000000","50,122605000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252294,Standort,Kurmainzer Stra├¤e / Wilhelm-Beckel-Stra├¤e,6593600002,normal,Frankfurt am Main,Deutschland,"8,556373000000000","50,114908000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252295,Standort,Dufourstra├¤e / Dunantring,6593600003,normal,Frankfurt am Main,Deutschland,"8,555827000000000","50,120624000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252296,Standort,Nieder Kirchweg / Mainzer Landstra├¤e,6593400001,normal,Frankfurt am Main,Deutschland,"8,567563000000000","50,098217000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252297,Standort,D├╝rkheimer Stra├¤e,6593400002,normal,Frankfurt am Main,Deutschland,"8,574272000000000","50,098222000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252298,Standort,Birminghamstra├¤e / Coventrystra├¤e,6593400003,normal,Frankfurt am Main,Deutschland,"8,578184000000000","50,101909000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252299,Standort,Philipp-Reis-Stra├¤e / Am Dammgraben,6048600008,normal,Frankfurt am Main,Deutschland,"8,635615000000000","50,110952000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252300,Standort,Kleine Nelkenstra├¤e / Praunheimer Landstra├¤e,6048800006,normal,Frankfurt am Main,Deutschland,"8,625886000000000","50,134100000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252301,Standort,Am Schwalbenschwanz / Chamissostra├¤e,6043100002,normal,Frankfurt am Main,Deutschland,"8,659971000000000","50,149733000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252302,Standort,Wolfsgangstra├¤e / Hammanstra├¤e,6032200003,normal,Frankfurt am Main,Deutschland,"8,676940000000000","50,124344000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252303,Standort,Parlamentsstra├¤e / Bornheimer Landwehr,6038500003,normal,Frankfurt am Main,Deutschland,"8,716855000000000","50,122230000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252304,Standort,Goethestra├¤e / Opernplatz,6031300003,normal,Frankfurt am Main,Deutschland,"8,672808000000000","50,114791000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252479,Standort,Hindenburgstra├¤e/M├Čringbogen,2377,normal,Hamburg,Deutschland,"10,012225000000000","53,606177000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252481,Standort,Nordschleswiger Stra├¤e/Dulsberg-Nord,2429,normal,Hamburg,Deutschland,"10,065230000000000","53,585813000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252483,Standort,Grandweg/Veilchenweg,2229,normal,Hamburg,Deutschland,"9,964681000000000","53,589185000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252484,Standort,Siemersplatz/Kollaustra├¤e,2261,normal,Hamburg,Deutschland,"9,963929000000000","53,600072000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252485,Standort,Langenfelder Damm/M├╝ggenkampstra├¤e,2219,normal,Hamburg,Deutschland,"9,938418000000000","53,580757000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
